"id, name, release year, developer, publisher, img_url, src_url, genres, description"
1269,Myst,1993,[Cyan, Inc.],[Cyan, Inc.],https://en.wikipedia.org/wiki/File:MystCover.png,https://en.wikipedia.org/wiki/Myst,Puzzle,description
1270,Myst III: Exile,2001,[Presto Studios],[Presto Studios],https://en.wikipedia.org/wiki/File:MystIIICover.png,https://en.wikipedia.org/wiki/Myst_III:_Exile,Puzzle,description
1271,Myth: The Fallen Lords[35],1997,[Bungie],[Bungie],https://en.wikipedia.org/wiki/File:Myth_-_The_Fallen_Lords.jpg,https://en.wikipedia.org/wiki/Myth:_The_Fallen_Lords,Real-Time Tactics,description
1272,Myth II: Soulblighter[36],1998,[Bungie],[Bungie],https://en.wikipedia.org/wiki/File:Myth_II_Cover.jpg,https://en.wikipedia.org/wiki/Myth_II:_Soulblighter,Real-Time Tactics,description
1273,Myth III: The Wolf Age[37],2001,[Infogrames/MacSoft],[Infogrames/MacSoft],https://en.wikipedia.org/wiki/File:Myth_III_box_art.jpg,https://en.wikipedia.org/wiki/Myth_III:_The_Wolf_Age,Real-Time Tactics,description
1274,Nanosaur,1998,[Pangea Software],[Pangea Software],n/a,https://en.wikipedia.org/wiki/Nanosaur,Third Person Shooter,description
1275,NASCAR Racing,1996,[Papyrus Design Group],[Papyrus Design Group],https://en.wikipedia.org/wiki/File:NASCAR_Racing_logo.png,https://en.wikipedia.org/wiki/NASCAR_Racing,Racing,description
1276,Nethergate,1999,[Spiderweb Software],[Spiderweb Software],https://en.wikipedia.org/wiki/File:Nethergate-logo.png,https://en.wikipedia.org/wiki/Nethergate,RPG,description
1277,Oh No! More Lemmings,1993,[DMA Design],[DMA Design],https://en.wikipedia.org/wiki/File:Lemmings-BoxScan.jpg,https://en.wikipedia.org/wiki/Oh_No!_More_Lemmings,Puzzle,description
1278,Oni,2002,[Feral Interactive],[Feral Interactive],https://en.wikipedia.org/wiki/File:Oni_Coverart.jpg,https://en.wikipedia.org/wiki/Oni_(video_game),Action/adventure,description
1279,Oxyd,1992,[Dongleware Verlags],[Dongleware Verlags],n/a,https://en.wikipedia.org/wiki/Oxyd,Puzzle,description
1280,Oxyd Extra,1996,[Dongleware Verlags],[Dongleware Verlags],n/a,https://en.wikipedia.org/wiki/Oxyd,Puzzle,description
1281,Oxyd Magnum,1993,[Dongleware Verlags],[Dongleware Verlags],n/a,https://en.wikipedia.org/wiki/Oxyd,Puzzle,description
1282,Ozzie's Funtime Garden,1995,[Digital Impact],[Digital Impact],https://en.wikipedia.org/wiki/File:Ozzie%27s_World_CD_Cover.jpg,https://en.wikipedia.org/wiki/Ozzie_series,Educational,description
1283,Ozzie's World,1994,[Digital Impact],[Digital Impact],https://en.wikipedia.org/wiki/File:Ozzie%27s_World_CD_Cover.jpg,https://en.wikipedia.org/wiki/Ozzie_series,Educational,description
1284,Pac-In-Time,1994,[Kalisto Entertainment],[Kalisto Entertainment],https://en.wikipedia.org/wiki/File:Pac-In-Time_Coverart.png,https://en.wikipedia.org/wiki/Pac-In-Time,Platform,description
1285,Pajama Sam: No Need to Hide When It's Dark Outside,1996,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Pajama_Sam_In-_No_Need_To_Hide_When_It%27s_Dark_Outside_Wii_Cover.jpg,https://en.wikipedia.org/wiki/Pajama_Sam:_No_Need_to_Hide_When_It%27s_Dark_Outside,Adventure,description
1286,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,1998,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Pajama_Sam_2_Thunder_and_Lightning_Aren%27t_So_Frightening_Cover.jpg,https://en.wikipedia.org/wiki/Pajama_Sam_2:_Thunder_and_Lightning_Aren%27t_so_Frightening,Adventure,description
1287,Pajama Sam 3: You Are What You Eat from Your Head to Your Feet,1999,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:PS_You_Are_What_You_Eat_From_Head_to_Feet_coverart.jpg,https://en.wikipedia.org/wiki/Pajama_Sam_3:_You_Are_What_You_Eat_from_Your_Head_to_Your_Feet,Adventure,description
1288,Pararena,1990,[John Calhoun],[John Calhoun],https://en.wikipedia.org/wiki/File:Pararena.png,https://en.wikipedia.org/wiki/Pararena,Sports,description
1289,PegLeg,1994,[Changeling Software],[Changeling Software],https://en.wikipedia.org/wiki/File:PegLeg_Macintosh_box_cover.jpg,https://en.wikipedia.org/wiki/PegLeg,Arcade,description
1290,Per Oxyd,1995,[Dongleware Verlags],[Dongleware Verlags],n/a,https://en.wikipedia.org/wiki/Oxyd,Puzzle,description
1291,Chuck Jones' Peter and the Wolf,1994,[IF/X Interactive/Time Warner Interactive],[IF/X Interactive/Time Warner Interactive],,https://en.wikipedia.org/wiki/Peter_and_the_Wolf_(TV_special)#Merchandise,Arcade/educational,description
1292,Phantasmagoria,1995,[Sierra On-Line],[Sierra On-Line],https://en.wikipedia.org/wiki/File:Phantasmagoria_Coverart.png,https://en.wikipedia.org/wiki/Phantasmagoria_(video_game),Adventure/horror,description
1293,Police Quest: In Pursuit of the Death Angel,1987,[Sierra On-Line],[Sierra On-Line],https://en.wikipedia.org/wiki/File:Police_Quest_1_cover.png,https://en.wikipedia.org/wiki/Police_Quest:_In_Pursuit_of_the_Death_Angel,Adventure,description
1294,Police Quest: Open Season,1993,[Sierra On-Line],[Sierra On-Line],https://en.wikipedia.org/wiki/File:Police_Quest_4_cover.png,https://en.wikipedia.org/wiki/Police_Quest:_Open_Season,Adventure,description
1295,Postal,1997,[Ripcord Games],[Ripcord Games],https://en.wikipedia.org/wiki/File:Postal_Coverart.png,https://en.wikipedia.org/wiki/Postal_(video_game),Shoot'Em Up,description
1296,PowerMonger,1994,[Bullfrog Productions],[Bullfrog Productions],https://en.wikipedia.org/wiki/File:Powermonger_cover.png,https://en.wikipedia.org/wiki/Powermonger,Strategy,description
1297,Prime Target,1996,[WizardWorks Software],[WizardWorks Software],n/a,https://en.wikipedia.org/wiki/Prime_Target,First-person shooter,description
1298,Putt-Putt Enters the Race,1998,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Putt-Putt_Enters_the_Race_Cover.jpg,https://en.wikipedia.org/wiki/Putt-Putt_Enters_the_Race,Children,description
1299,Putt-Putt Goes to the Moon,1995,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Putt-Putt_Goes_to_the_Moon_Win-Mac_Boxart.jpg,https://en.wikipedia.org/wiki/Putt-Putt_Goes_to_the_Moon,Children,description
1300,Putt-Putt Joins the Circus,2000,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Putt-Putt_Joins_the_Circus_Cover_art.png,https://en.wikipedia.org/wiki/Putt-Putt_Joins_the_Circus,Children,description
1301,Putt-Putt Joins the Parade,1995,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Putt-Putt_Joins_the_Parade_Win-Mac_Boxart.jpg,https://en.wikipedia.org/wiki/Putt-Putt_Joins_the_Parade,Children,description
1302,Putt-Putt Saves the Zoo,1995,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Putt-Putt_Saves_the_Zoo_Win-Mac_Boxart.jpg,https://en.wikipedia.org/wiki/Putt-Putt_Saves_the_Zoo,Children,description
1303,Putt Putt Travels Through Time,1997,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Putt_Putt_Travels_Through_Time.jpg,https://en.wikipedia.org/wiki/Putt_Putt_Travels_Through_Time,Children,description
1304,QuackMan,1999,[David Shelley],[David Shelley],,https://en.wikipedia.org/wiki/HyperCard,Arcade,description
1305,Quest for Glory V: Dragon Fire,1998,[Yosemite Entertainment],[Yosemite Entertainment],https://en.wikipedia.org/wiki/File:Quest_for_Glory_V_-_Dragon_Fire_Coverart.png,https://en.wikipedia.org/wiki/Quest_for_Glory_V:_Dragon_Fire,RPG,description
1306,Radical Castle,1986,[Silicon Beach Software],[Silicon Beach Software],https://en.wikipedia.org/wiki/File:Radical_Castle.png,https://en.wikipedia.org/wiki/Radical_Castle,Adventure,description
1307,Sid Meier's Railroad Tycoon,1992,[Micro Prose],[Micro Prose],https://en.wikipedia.org/wiki/File:Sid_Meier%27s_Railroad_Tycoon.jpg,https://en.wikipedia.org/wiki/Railroad_Tycoon,Simulation,description
1308,Reader Rabbit,1987,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_logo.gif,https://en.wikipedia.org/wiki/Reader_Rabbit,Educational,description
1309,Reader Rabbit 1,1994,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Cover_art.png,https://en.wikipedia.org/wiki/Reader_Rabbit_1,n/a,description
1310,Reader Rabbit: 1st Grade,1998,[The Learning Company],[The Learning Company],"https://en.wikipedia.org/wiki/File:Reader_Rabbit,_1st_Grade.jpeg",https://en.wikipedia.org/wiki/Reader_Rabbit:_1st_Grade,Educational,description
1311,Reader Rabbit 2nd Grade,1997,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_logo.gif,https://en.wikipedia.org/wiki/Reader_Rabbit_2nd_Grade,Educational,description
1312,Reader Rabbit 3,1996,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_3_Cover_art.jpg,https://en.wikipedia.org/wiki/Reader_Rabbit_3,Educational,description
1313,Reader Rabbit Playtime for Baby,1999,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Playtime_for_Baby.jpg,https://en.wikipedia.org/wiki/Reader_Rabbit_Playtime_for_Baby,Educational,description
1314,Reader Rabbit Preschool: Sparkle Star Rescue,2001,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Sparkle_Star_Rescue_Cover.jpg,https://en.wikipedia.org/wiki/Reader_Rabbit_Preschool:_Sparkle_Star_Rescue,Educational,description
1315,Reader Rabbit Toddler,1997,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Toddler.jpg,https://en.wikipedia.org/wiki/Reader_Rabbit_Toddler,Educational,description
1316,Reader Rabbit's Interactive Reading Journey 2,1994,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Interactive_Reading_Journey_2_Cover.png,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Interactive_Reading_Journey_2,Educational,description
1317,Reader Rabbit's Math 1,1997,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Math_Rabbit_Cover.jpg,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Math_1,Educational,description
1318,Reader Rabbit's Math Ages 4-6,1999,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Math_Rabbit_Cover.jpg,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Math_Ages_4-6,Educational,description
1319,Reader Rabbit's Reading 1,1997,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Cover_art.png,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Reading_1,Educational,description
1320,Reader Rabbit's Reading 2,1998,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_2_Cover_art.jpg,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Reading_2,Educational,description
1321,Reader Rabbit's Reading Development Library 1,1994,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Development_Library_1_Boxart.gif,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Reading_Development_Library,Educational,description
1322,Reader Rabbit's Reading Development Library 2,1995,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Development_Library_1_Boxart.gif,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Reading_Development_Library,Educational,description
1323,Reader Rabbit's Reading Development Library 3,1995,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Development_Library_1_Boxart.gif,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Reading_Development_Library,Educational,description
1324,Reader Rabbit's Reading Development Library 4,1995,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Development_Library_1_Boxart.gif,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Reading_Development_Library,Educational,description
1325,Reader Rabbit's Ready for Letters,1993,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Reader_Rabbit_Ready_for_Letters_Cover.jpg,https://en.wikipedia.org/wiki/Reader_Rabbit%27s_Ready_for_Letters,Educational,description
1326,Realmz,1994,[Fantasoft],[Fantasoft],https://en.wikipedia.org/wiki/File:Realmzintro.png,https://en.wikipedia.org/wiki/Realmz,RPG,description
1327,Red Baron (1990 video game),1992,[Dynamix],[Dynamix],https://en.wikipedia.org/wiki/File:Red_Baron_Coverart.png,https://en.wikipedia.org/wiki/Red_Baron_(1990_video_game),Flight simulator,description
1328,Redneck Rampage,1999,n/a,n/a,https://en.wikipedia.org/wiki/File:Redneckrampage.jpg,https://en.wikipedia.org/wiki/Redneck_Rampage,n/a,description
1329,Return of the Incredible Machine: Contraptions,2000,[Sierra On-Line],[Sierra On-Line],https://en.wikipedia.org/wiki/File:The_Incredible_Machine_3.png,https://en.wikipedia.org/wiki/Return_of_the_Incredible_Machine:_Contraptions,Puzzle/physics,description
1330,Return to Zork,1993,[Activision],[Activision],https://en.wikipedia.org/wiki/File:Return_to_Zork_Coverart.png,https://en.wikipedia.org/wiki/Return_to_Zork,Adventure,description
1331,Rex Nebular and the Cosmic Gender Bender,1993,[MicroProse],[MicroProse],https://en.wikipedia.org/wiki/File:Rex_Nebular_cover.jpg,https://en.wikipedia.org/wiki/Rex_Nebular_and_the_Cosmic_Gender_Bender,Adventure,description
1332,RHEM,2002,[Knut Müller],[Knut Müller],n/a,https://en.wikipedia.org/wiki/RHEM,Adventure,description
1333,Riven,1997,[UbiSoft],[UbiSoft],https://en.wikipedia.org/wiki/File:Riven_Coverart.png,https://en.wikipedia.org/wiki/Riven,Puzzle,description
1334,Sacrifice,2001,[MacPlay],[MacPlay],https://en.wikipedia.org/wiki/File:Sacrifice_by_Interplay_-_box_art.jpg,https://en.wikipedia.org/wiki/Sacrifice_(video_game),Real-time strategy,description
1335,San Diego Zoo Presents: The Animals!,1992,[Arnowitz Studios],[Arnowitz Studios],https://en.wikipedia.org/wiki/File:The_Animals_Cover_art.jpg,https://en.wikipedia.org/wiki/San_Diego_Zoo_Presents:_The_Animals!,Educational,description
1336,The Secret of Monkey Island,1992,[Lucasfilm Games],[Lucasfilm Games],https://en.wikipedia.org/wiki/File:The_Secret_of_Monkey_Island_artwork.jpg,https://en.wikipedia.org/wiki/The_Secret_of_Monkey_Island,Adventure,description
1337,Shadow Wraith,1995,[Terminal Sunset],[Terminal Sunset],https://en.wikipedia.org/wiki/File:ShadowWraith-game-box-art.png,https://en.wikipedia.org/wiki/ShadowWraith,Arcade,description
1338,Sheep,2001,[Feral Interactive],[Feral Interactive],n/a,https://en.wikipedia.org/wiki/Sheep_(video_game),Family,description
1339,Shufflepuck Café,1989,"[Christopher Gross, Genes Portwood, Lauren Elliott]","[Christopher Gross, Genes Portwood, Lauren Elliott]",https://en.wikipedia.org/wiki/File:Shufflepuck_Caf%C3%A9_Coverart.png,https://en.wikipedia.org/wiki/Shufflepuck_Caf%C3%A9,Sports,description
1340,SimAnt,1991,[Maxis],[Maxis],https://en.wikipedia.org/wiki/File:SimAnt_Coverart.png,https://en.wikipedia.org/wiki/SimAnt,Simulation,description
1341,SimCity 2000,1993,[Maxis],[Maxis],https://en.wikipedia.org/wiki/File:SimCity_2000_Coverart.png,https://en.wikipedia.org/wiki/SimCity_2000,City-building,description
1342,SimCity 3000,1999,[Maxis],[Maxis],https://en.wikipedia.org/wiki/File:SimCity_3000_Coverart.png,https://en.wikipedia.org/wiki/SimCity_3000,City-building,description
1343,SimEarth,1990,[Maxis],[Maxis],https://en.wikipedia.org/wiki/File:Simearth-box.jpg,https://en.wikipedia.org/wiki/SimEarth,Simulation,description
1344,SimFarm,1994,[Maxis],[Maxis],https://en.wikipedia.org/wiki/File:SimFarm_Coverart.png,https://en.wikipedia.org/wiki/SimFarm,Simulation,description
1345,SimLife,1992,[Maxis],[Maxis],https://en.wikipedia.org/wiki/File:SimLifeCover.jpg,https://en.wikipedia.org/wiki/SimLife,Simulation,description
1346,The Simpsons Cartoon Studio,1996,[Big Top Productions],[Big Top Productions],https://en.wikipedia.org/wiki/File:Cartoonstudio2.jpg,https://en.wikipedia.org/wiki/The_Simpsons_Cartoon_Studio,Simulation,description
1347,The Simpsons: Virtual Springfield,1997,[Digital Evolution],[Digital Evolution],https://en.wikipedia.org/wiki/File:The_Simpsons_-_Virtual_Springfield_Coverart.png,https://en.wikipedia.org/wiki/The_Simpsons:_Virtual_Springfield,Adventure/Arcade,description
1348,The Sims,2000,[Aspyr Media],[Aspyr Media],https://en.wikipedia.org/wiki/File:Logo_of_The_Sims.png,https://en.wikipedia.org/wiki/The_Sims,Life Simulation,description
1349,Sim Theme Park/World,2000,[Zonic Limited/Feral Interactive],[Zonic Limited/Feral Interactive],https://en.wikipedia.org/wiki/File:SimThemeParkWorld.jpg,https://en.wikipedia.org/wiki/Sim_Theme_Park,Simulation/strategy,description
1350,SimTower,1994,[Maxis],[Maxis],https://en.wikipedia.org/wiki/File:SimTower_Coverart.png,https://en.wikipedia.org/wiki/SimTower,Construction Simulation,description
1351,SimTown,1995,[Maxis],[Maxis],https://en.wikipedia.org/wiki/File:SimTown_Coverart.jpg,https://en.wikipedia.org/wiki/SimTown,City-building,description
1352,Sky Shadow[54],1990,[Patrick Buckland/MacSoft],[Patrick Buckland/MacSoft],https://en.wikipedia.org/wiki/File:Sky-Shadow-game-cover-art.png,https://en.wikipedia.org/wiki/Sky_Shadow,Arcade,description
1353,Slater & Charlie Go Camping,1993,[Sierra On-Line],[Sierra On-Line],https://en.wikipedia.org/wiki/File:Slater_%26_Charlie_Go_Camping.jpg,https://en.wikipedia.org/wiki/Slater_%26_Charlie_Go_Camping,Educational,description
1354,Soldier of Fortune II: Double Helix,2002,[Raven Software],[Raven Software],https://en.wikipedia.org/wiki/File:SOF2gamecover.jpg,https://en.wikipedia.org/wiki/Soldier_of_Fortune_II:_Double_Helix,First-person shooter,description
1355,Souls in the System,1996,[Terminal Sunset],[Terminal Sunset],https://en.wikipedia.org/wiki/File:Souls-in-the-System-game-main-menu.png,https://en.wikipedia.org/wiki/Souls_in_the_System,Arcade,description
1356,Spectre,1991,[Peninsula Gameworks],[Peninsula Gameworks],https://en.wikipedia.org/wiki/File:Spectre_(video_game).jpg,https://en.wikipedia.org/wiki/Spectre_(1991_video_game),Vehicle combat,description
1357,Spectre Supreme,1993,[Green Dragon Creations],[Green Dragon Creations],https://en.wikipedia.org/wiki/File:Spectre_(video_game).jpg,https://en.wikipedia.org/wiki/Spectre_(1991_video_game),Vehicle combat,description
1358,Spectre VR[57],1994,[Green Dragon Creations],[Green Dragon Creations],https://en.wikipedia.org/wiki/File:Spectre_(video_game).jpg,https://en.wikipedia.org/wiki/Spectre_(1991_video_game),Simulation,description
1359,Spider-Man,2000,[Aspyr Media],[Aspyr Media],https://en.wikipedia.org/wiki/File:Spider-Man_2000_game_cover.jpg,https://en.wikipedia.org/wiki/Spider-Man_(2000_video_game),n/a,description
1360,StarFlyers: Alien Space Chase,2002,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Starflyers_Logo.jpg,https://en.wikipedia.org/wiki/Starflyers,Educational,description
1361,StarFlyers: Royal Jewel Rescue,2002,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Starflyers_Logo.jpg,https://en.wikipedia.org/wiki/Starflyers,Educational,description
1362,Spy Fox in ""Dry Cereal"",1997,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:SpyFox003.jpg,https://en.wikipedia.org/wiki/Spy_Fox_in_%22Dry_Cereal%22,Adventure,description
1363,Spy Fox 2: ""Some Assembly Required"",1999,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:SpyFox001.jpg,https://en.wikipedia.org/wiki/Spy_Fox_2:_%22Some_Assembly_Required%22,Adventure,description
1364,Spy Fox 3: ""Operation Ozone"",2001,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:SpyFox002.jpg,https://en.wikipedia.org/wiki/Spy_Fox_3:_%22Operation_Ozone%22,Adventure,description
1365,Star Trek: 25th Anniversary,1993,[Interplay],[Interplay],https://en.wikipedia.org/wiki/File:St25thannivboxsm.jpg,https://en.wikipedia.org/wiki/Star_Trek:_25th_Anniversary_(1992_video_game),Adventure,description
1366,Star Trek: The Promethean Prophecy,1988,[TRANS Fiction Systems],[TRANS Fiction Systems],https://en.wikipedia.org/wiki/File:Star_Trek_The_Promethean_Prophecy.jpg,https://en.wikipedia.org/wiki/Star_Trek:_The_Promethean_Prophecy,Interactive fiction,description
1367,Star Trek: Starfleet Command,1999,[14° East/Quicksilver Software],[14° East/Quicksilver Software],https://en.wikipedia.org/wiki/File:Fleet_Cover.jpg,https://en.wikipedia.org/wiki/Star_Trek:_Starfleet_Command,Strategy,description
1368,Star Wars,1988,[Atari],[Atari],https://en.wikipedia.org/wiki/File:Starwars_arcade.png,https://en.wikipedia.org/wiki/Star_Wars_(1983_video_game),Arcade/space combat,description
1369,Star Wars: Dark Forces,1995,[LucasArts],[LucasArts],https://en.wikipedia.org/wiki/File:Dark_Forces_box_cover.jpg,https://en.wikipedia.org/wiki/Star_Wars:_Dark_Forces,First person shooter,description
1370,Star Wars: DroidWorks,1998,[Lucas Learning],[Lucas Learning],https://en.wikipedia.org/wiki/File:Star_Wars_Droid_Works_cover.jpg,https://en.wikipedia.org/wiki/Star_Wars:_DroidWorks,Educational/adventure,description
1371,Star Wars Episode I: Racer,1999,[LucasArts],[LucasArts],https://en.wikipedia.org/wiki/File:SWracer.jpg,https://en.wikipedia.org/wiki/Star_Wars_Episode_I:_Racer,Racing,description
1372,Star Wars: Galactic Battlegrounds,2002,[Aspyr Media],[Aspyr Media],https://en.wikipedia.org/wiki/File:Swgbbox.jpg,https://en.wikipedia.org/wiki/Star_Wars:_Galactic_Battlegrounds,Real-time strategy,description
1373,Star Wars: Galactic Battlegrounds: Clone Campaigns,2002,[Aspyr Media],[Aspyr Media],https://en.wikipedia.org/wiki/File:Swgbbox.jpg,https://en.wikipedia.org/wiki/Star_Wars:_Galactic_Battlegrounds:_Clone_Campaigns,Real-time strategy,description
1374,Star Wars Jedi Knight II: Jedi Outcast,2002,[Aspyr Media],[Aspyr Media],https://en.wikipedia.org/wiki/File:Jedi_Outcast_pc_cover.jpg,https://en.wikipedia.org/wiki/Star_Wars_Jedi_Knight_II:_Jedi_Outcast,First person shooter,description
1375,Star Wars Math: Jabba's Game Galaxy,2000,[Lucas Learning],[Lucas Learning],n/a,https://en.wikipedia.org/wiki/Star_Wars_Math:_Jabba%27s_Game_Galaxy,Educational,description
1376,Star Wars: Pit Droids,2000,[Lucas Learning],[Lucas Learning],n/a,https://en.wikipedia.org/wiki/Star_Wars:_Pit_Droids,Educational/arcade,description
1377,Star Wars: Rebel Assault,1993,n/a,n/a,https://en.wikipedia.org/wiki/File:Swrebel1.jpg,https://en.wikipedia.org/wiki/Star_Wars:_Rebel_Assault,n/a,description
1378,Star Wars: Rebel Assault II: The Hidden Empire,1995,n/a,n/a,https://en.wikipedia.org/wiki/File:RAIIbox.jpg,https://en.wikipedia.org/wiki/Star_Wars:_Rebel_Assault_II:_The_Hidden_Empire,n/a,description
1379,StarCraft,1999,[Blizzard Entertainment],[Blizzard Entertainment],https://en.wikipedia.org/wiki/File:StarCraft_Logo.png,https://en.wikipedia.org/wiki/StarCraft,Real-time strategy,description
1380,StarCraft: Brood War,1999,[Blizzard Entertainment],[Blizzard Entertainment],https://en.wikipedia.org/wiki/File:Brood_War_box_art_(StarCraft).jpg,https://en.wikipedia.org/wiki/StarCraft:_Brood_War,Real-time strategy,description
1381,Stay Tooned!,1996,[Funnybone Interactive],[Funnybone Interactive],https://en.wikipedia.org/wiki/File:Stay_Tooned_CD_Cover.jpg,https://en.wikipedia.org/wiki/Stay_Tooned!_(video_game),Action-adventure,description
1382,Stronghold,2001,[Firefly Studios],[Firefly Studios],https://en.wikipedia.org/wiki/File:Stronghold_(2001)_Coverart.png,https://en.wikipedia.org/wiki/Stronghold_(2001_video_game),Real-time strategy,description
1383,Summoner,2001,[Volition],[Volition],https://en.wikipedia.org/wiki/File:Summonercover.jpg,https://en.wikipedia.org/wiki/Summoner_(video_game),Action RPG/adventure,description
1384,Super Wing Commander,1994,[Electronic Arts],[Electronic Arts],https://en.wikipedia.org/wiki/File:WingCommanderBox-front.jpg,https://en.wikipedia.org/wiki/Super_Wing_Commander,Space flight simulator,description
1385,Swamp Gas Visits the United States of America,1990,n/a,n/a,https://en.wikipedia.org/wiki/File:Swamp_Gas_Visits_the_United_States_of_America.jpg,https://en.wikipedia.org/wiki/Swamp_Gas_Visits_the_United_States_of_America,Educational game,description
1386,Syndicate,1994,[Bullfrog Productions],[Bullfrog Productions],https://en.wikipedia.org/wiki/File:Syndicate_Coverart.png,https://en.wikipedia.org/wiki/Syndicate_(video_game),Strategy,description
1387,TaskMaker,1993,[Storm Impact],[Storm Impact],https://en.wikipedia.org/wiki/File:Taskmaker_cover_art.jpg,https://en.wikipedia.org/wiki/TaskMaker,RPG,description
1388,Terminal Velocity,1996,[Terminal Reality],[Terminal Reality],https://en.wikipedia.org/wiki/File:Terminal_Velocity_Coverart.png,https://en.wikipedia.org/wiki/Terminal_Velocity_(video_game),Action,description
1389,Tetris,1988,[Spectrum HoloByte],[Spectrum HoloByte],,https://en.wikipedia.org/wiki/List_of_Tetris_variants,Puzzle,description
1390,The Tinies,1992,[Inline Design],[Inline Design],,https://en.wikipedia.org/wiki/Tinies,Puzzle,description
1391,Tomb of the TaskMaker,1997,[Storm Impact],[Storm Impact],https://en.wikipedia.org/wiki/File:Taskmaker_cover_art.jpg,https://en.wikipedia.org/wiki/TaskMaker,RPG,description
1392,Tomb Raider III: Adventures of Lara Croft,1999,[Core Design],[Core Design],https://en.wikipedia.org/wiki/File:Tomb_Raider_III.png,https://en.wikipedia.org/wiki/Tomb_Raider_III:_Adventures_of_Lara_Croft,Action/adventure,description
1393,Tomb Raider: The Last Revelation,2000,[Core Design],[Core Design],https://en.wikipedia.org/wiki/File:Tomb_Raider_-_The_Last_Revelation.png,https://en.wikipedia.org/wiki/Tomb_Raider:_The_Last_Revelation,Action/adventure,description
1394,Toy Story 2: Buzz Lightyear to the Rescue,2000,[Traveller's Tales],[Traveller's Tales],https://en.wikipedia.org/wiki/File:Toystory264.jpg,https://en.wikipedia.org/wiki/Toy_Story_2:_Buzz_Lightyear_to_the_Rescue,Action,description
1395,Traitors Gate[62],1999,[Daydream Software/DreamCatcher Interactive],[Daydream Software/DreamCatcher Interactive],https://en.wikipedia.org/wiki/File:Traitors_Gate_game_box_cover.png,https://en.wikipedia.org/wiki/Traitors_Gate_(video_game),Adventure,description
1396,Tropico,2001,[Feral Interactive],[Feral Interactive],https://en.wikipedia.org/wiki/File:Tropico_Coverart.png,https://en.wikipedia.org/wiki/Tropico,Simulation/strategy,description
1397,Trump Castle: The Ultimate Casino Gambling Simulation,1989,n/a,n/a,https://en.wikipedia.org/wiki/File:Trump_Castle_game_cover.jpg,https://en.wikipedia.org/wiki/Trump_Castle_(series),Casino & Cards,description
